-20.9463,-68.8996,0
-6.1837,143.221,1
-5.5782,103.6763,1
36.7011,21.5331,1
60.5774,-140.0268,0
3.706,95.8962,1
55.2621,-160.1309,0
-6.9276,129.7479,1
40.349,-124.922,0
37.8708,-104.6103,0
57.45,-156.682,0
-45.8375,-75.8311,1
6.7867,126.6301,1
38.3535,73.3517,1
60.5657,-139.7673,0
8.7657,126.2985,1
59.777,-152.424,0
-39.872,174.6079,1
58.152,-156.422,0
-10.3872,113.6607,1
38.39,73.8357,1
43.5037,-105.2055,0
61.81,-149.719,0
35.7242,-4.5861,1
37.3514,74.5557,1
34.9525,104.6597,1
32.0754,-93.432,0
32.0742,-93.351,0
-0.6685,127.6329,1
-6.9405,125.9368,1
-31.2453,-67.5723,1
61.464,-146.62,0
-22.3579,171.5392,1
60.5959,-140.0464,0
24.0267,122.3204,1
-37.7209,176.2597,1
-18.752,-69.1983,1
19.1256666666667,-66.492,0
41.4524,142.5166,1
-17.4086,-178.996,1
61.371,-146.652,0
38.8421666666667,-122.876166666667,0
38.8326666666667,-122.8795,1
18.6051666666667,-66.8978333333333,0
-14.8229,170.0676,1
19.1128333333333,-66.5108333333333,0
61.878,-151.848,0
34.8752,43.7372,1
59.78459548950195,-152.57740783691406,0
35.6595,-117.538166666667,0
-4.0453,-77.8303,2
9.0699,-59.9733,1
61.689,-146.564,0
42.8702,143.0886,1
18.7285,-67.3071666666667,0
-4.0993,142.0745,1
35.476,22.5325,1
37.1524,-114.7476,0
-30.9405,-71.652,1
51.3938,158.9461,1
35.6593333333333,-117.538833333333,0
51.3475,100.3314,1
12.3657,144.2625,1
41.8306666666667,-111.583166666667,0
25.0673,143.2069,1
17.3791,-102.4444,1
-23.4215,-179.921,2
51.1345,159.3032,1
56.1311,-149.1903,0
-10.6837,165.9006,1
34.1796666666667,-117.300833333333,0
59.317,-152.039,0
18.6671666666667,-64.1793333333333,0
19.0876666666667,-66.4898333333333,0
51.2551,-177.063,0
18.0868,-68.5736,0
43.0992,148.5662,1
-6.7769,129.5581,1
60.4681,-140.2832,0
14.0026,145.2413,1
7.5417,126.7813,1
60.529,-140.074,0
52.4404,160.257,1
19.0645,-66.5153333333333,0
31.938,-103.385,0
37.3315,-117.92,0
52.101,159.7969,1
-8.7612,148.9386,1
51.7164,159.7204,1
7.3431,127.0702,1
60.053,-150.106,0
54.0867,160.9049,1
17.994,-68.4978,0
53.2256,-165.6851,0
62.816,-150.841,0
37.8559,-116.0457,0
5.762,125.4567,1
27.7743,59.5566,1
63.131,-144.375,0
51.2448,-178.0763,0
19.2583,-65.7201,0
-19.1167,-175.5022,1
7.2849,127.2366,1
7.706,39.9009,1
-4.589,139.5044,1
19.09,-66.48,0
60.4939,-140.128,0
57.836,-152.196,0
17.97,-66.7738333333333,0
7.3384,127.0512,1
17.9681666666667,-66.8963333333333,0
-21.5864,-176.9554,1
31.5158333333333,-115.6655,0
53.2604,159.7074,1
31.8911,49.5631,1
18.849,-64.4533333333333,0
7.2524,126.6432,1
7.3548,127.1396,1
42.285,142.9805,1
7.2517,127.0208,1
-22.0344,-176.6695,1
7.1784,126.8117,1
7.4785,127.3996,1
7.2449,126.8953,2
-17.6448,-178.9176,1
63.079,-150.989,1
60.659,-150.78,0
63.138,-144.412,0
12.0368,-86.3601,1
52.7012,159.0478,1
-17.1349,168.6795,1
60.5142,-140.13,0
37.5127,20.3401,1
19.107,-66.471,0
-17.6299,168.2471,1
19.093,-66.4893333333333,0
-59.3562,-29.1221,1
26.9641,91.6187,1
51.4147,-176.7047,0
51.5136,-176.2677,0
58.176,-150.934,0
37.2224,74.5969,1
19.0593333333333,-66.4975,0
38.9612,141.9654,1
19.031,-66.4861666666667,0
19.0891666666667,-66.5003333333333,0
19.088,-66.5051666666667,0
-12.3356,41.6544,1
52.4528,158.7552,1
51.8289,159.8795,1
19.0938333333333,-66.5003333333333,0
56.3171,-149.2712,0
41.4212,142.1024,1
7.4157,126.7474,1
13.0841,-88.3856,1
56.833,-136.331,0
40.3843333333333,-124.999333333333,0
60.5185,-140.2631,0
60.3588,-139.6791,0
30.7706,49.9497,1
30.8827,50.0227,1
19.0351666666667,-66.5058333333333,0
-18.5763,-175.6029,1
